[14:29:56.878|Tx] $BRK
[14:30:15.885|Tx] 02 61 e1 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 33 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 2e 0f 1b 03 
[14:30:15.907|Rx] 02 e2 e1 02 e1 e1 35 06 00 00 00 de 00 00 00 5c 09 1b 03 
[14:30:15.908|Tx] 02 62 e1 
[14:30:15.908|Tx] 02 61 e2 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 34 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 6a 7a 1b 03 
[14:30:15.930|Rx] 02 e2 e2 02 e1 e2 35 06 00 00 00 df 00 00 00 e8 7f 1b 03 
[14:30:15.930|Tx] 02 62 e2 
[14:30:15.931|Tx] 02 61 e3 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 35 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 0b d6 1b 03 
[14:30:15.952|Rx] 02 e2 e3 02 e1 e3 35 06 00 00 00 e0 00 00 00 ef 87 1b 03 
[14:30:15.953|Tx] 02 62 e3 
[14:30:15.953|Tx] 02 61 e4 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 36 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 89 32 1b 03 
[14:30:15.975|Rx] 02 e2 e4 02 e1 e4 35 06 00 00 00 e1 00 00 00 5b f1 1b 03 
[14:30:15.975|Tx] 02 62 e4 
[14:30:15.975|Tx] 02 61 e5 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 37 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 e8 9e 1b 03 
[14:30:15.996|Rx] 02 e2 e5 02 e1 e5 35 06 00 00 00 e2 00 00 00 87 6a 1b 03 
[14:30:15.996|Tx] 02 62 e5 
[14:30:15.996|Tx] 02 61 e6 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 38 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 01 d8 1b 03 
[14:30:16.019|Rx] 02 e2 e6 02 e1 e6 35 06 00 00 00 e3 00 00 00 33 1c 1b 03 
[14:30:16.019|Tx] 02 62 e6 
[14:30:16.019|Tx] 02 61 e7 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 32 39 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 60 74 1b 03 
[14:30:16.040|Rx] 02 e2 e7 02 e1 e7 35 06 00 00 00 e4 00 00 00 1e 4d 1b 03 
[14:30:16.040|Tx] 02 62 e7 
[14:30:16.040|Tx] 02 61 e8 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 30 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 ca fe 1b 03 
[14:30:16.063|Rx] 02 e2 e8 02 e1 e8 35 06 00 00 00 e5 00 00 00 aa 3b 1b 03 
[14:30:16.063|Tx] 02 62 e8 
[14:30:16.063|Tx] 02 61 e9 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 31 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 ab 52 1b 03 
[14:30:16.084|Rx] 02 e2 e9 02 e1 e9 35 06 00 00 00 e6 00 00 00 76 a0 1b 03 
[14:30:16.084|Tx] 02 62 e9 
[14:30:16.084|Tx] 02 61 ea 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 32 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 29 b6 1b 03 
[14:30:16.106|Rx] 02 e2 ea 02 e1 ea 35 06 00 00 00 e7 00 00 00 c2 d6 1b 03 
[14:30:16.107|Tx] 02 62 ea 
[14:30:16.107|Tx] 02 61 eb 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 33 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 48 1a 1b 03 
[14:30:16.129|Rx] 02 e2 eb 02 e1 eb 35 06 00 00 00 e8 00 00 00 2c 02 1b 03 
[14:30:16.129|Tx] 02 62 eb 
[14:30:16.129|Tx] 02 61 ec 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 34 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 0c 6f 1b 03 
[14:30:16.150|Rx] 02 e2 ec 02 e1 ec 35 06 00 00 00 e9 00 00 00 98 74 1b 03 
[14:30:16.150|Tx] 02 62 ec 
[14:30:16.150|Tx] 02 61 ed 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 35 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 6d c3 1b 03 
[14:30:16.172|Rx] 02 e2 ed 02 e1 ed 35 06 00 00 00 ea 00 00 00 44 ef 1b 03 
[14:30:16.173|Tx] 02 62 ed 
[14:30:16.173|Tx] 02 61 ee 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 36 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 ef 27 1b 03 
[14:30:16.194|Rx] 02 e2 ee 02 e1 ee 35 06 00 00 00 eb 00 00 00 f0 99 1b 03 
[14:30:16.195|Tx] 02 62 ee 
[14:30:16.195|Tx] 02 61 ef 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 37 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 8e 8b 1b 03 
[14:30:16.217|Rx] 02 e2 ef 02 e1 ef 35 06 00 00 00 ec 00 00 00 dd c8 1b 03 
[14:30:16.217|Tx] 02 62 ef 
[14:30:16.217|Tx] 02 61 f0 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 38 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 67 cd 1b 03 
[14:30:16.240|Rx] 02 e2 f0 02 e1 f0 35 06 00 00 00 ed 00 00 00 69 be 1b 03 
[14:30:16.240|Tx] 02 62 f0 
[14:30:16.240|Tx] 02 61 f1 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 33 39 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 06 61 1b 03 
[14:30:16.261|Rx] 02 e2 f1 02 e1 f1 35 06 00 00 00 ee 00 00 00 b5 25 1b 03 
[14:30:16.262|Tx] 02 62 f1 
[14:30:16.262|Tx] 02 61 f2 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 30 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 f8 94 1b 03 
[14:30:16.283|Rx] 02 e2 f2 02 e1 f2 35 06 00 00 00 ef 00 00 00 01 53 1b 03 
[14:30:16.284|Tx] 02 62 f2 
[14:30:16.284|Tx] 02 61 f3 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 31 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 99 38 1b 03 
[14:30:16.306|Rx] 02 e2 f3 02 e1 f3 35 06 00 00 00 f0 00 00 00 48 9c 1b 03 
[14:30:16.306|Tx] 02 62 f3 
[14:30:16.306|Tx] 02 61 f4 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 32 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 1b 1b dc 1b 03 
[14:30:16.328|Rx] 02 e2 f4 02 e1 f4 35 06 00 00 00 f1 00 00 00 fc ea 1b 03 
[14:30:16.328|Tx] 02 62 f4 
[14:30:16.329|Tx] 02 61 f5 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 33 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 7a 70 1b 03 
[14:30:16.352|Rx] 02 e2 f5 02 e1 f5 35 06 00 00 00 f2 00 00 00 20 71 1b 03 
[14:30:16.352|Tx] 02 62 f5 
[14:30:16.352|Tx] 02 61 f6 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 34 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 3e 05 1b 03 
[14:30:16.374|Rx] 02 e2 f6 02 e1 f6 35 06 00 00 00 f3 00 00 00 94 07 1b 03 
[14:30:16.374|Tx] 02 62 f6 
[14:30:16.374|Tx] 02 61 f7 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 35 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 5f a9 1b 03 
[14:30:16.396|Rx] 02 e2 f7 02 e1 f7 35 06 00 00 00 f4 00 00 00 b9 56 1b 03 
[14:30:16.396|Tx] 02 62 f7 
[14:30:16.396|Tx] 02 61 f8 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 36 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 dd 4d 1b 03 
[14:30:16.419|Rx] 02 e2 f8 02 e1 f8 35 06 00 00 00 f5 00 00 00 0d 20 1b 03 
[14:30:16.419|Tx] 02 62 f8 
[14:30:16.419|Tx] 02 61 f9 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 37 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 bc e1 1b 03 
[14:30:16.441|Rx] 02 e2 f9 02 e1 f9 35 06 00 00 00 f6 00 00 00 d1 bb 1b 03 
[14:30:16.441|Tx] 02 62 f9 
[14:30:16.442|Tx] 02 61 fa 35 b2 00 00 02 8a 00 82 39 00 52 5d ff 80 80 91 69 9e 66 5c ae 9c 7e a7 7d 59 9f 58 95 3f 95 4d 7c 4e 8d 67 8d 35 88 43 68 71 88 6c 76 80 88 b6 93 60 64 7e 81 b0 9f 55 58 69 66 9f a2 86 6b 82 65 85 5a 8d 7e 85 a8 94 62 a2 5b 6a b2 9b 4c a1 75 bc 5e a1 83 74 9b ac 88 9d 8e 36 79 46 8f 4d 88 29 81 29 97 3c 64 52 74 59 8a 73 8a 66 7d ae 95 4c 6c 4f 60 53 58 95 9b 7b 7f 87 95 82 71 8c b0 bb 3f 6b 87 18 91 b5 c9 b2 dd dd 52 20 b1 59 ff 04 0a 00 30 30 30 30 30 32 34 38 20 00 14 05 00 6e 61 6d 65 00 14 08 00 73 75 72 6e 61 6d 65 00 60 01 00 01 55 a7 1b 03 
